Timestamp,US01M,US03MY,US02Y,US05Y,US10Y,US20Y,US30Y,FEDFUNDS,TIP,TIP_Vol,TIPS,TIPS_Vol,VIX,DJT,DJT_Vol,XLE,XLE_Vol,XLF,XLF_Vol,XLI,XLI_Vol,XLK,XLK_Vol,XLP,XLP_Vol,XLU,XLU_Vol,XLV,XLV_Vol,XLY,XLY_Vol,VIX,VIX3M,VIX9D,VVIX,UVIX,UVIX_Vol,PC,PCC,TICK,TICK.NQ,TICK.US,TICKI,TICKQ,TKVD.US,1/VOLX,1/VOLX_Vol,VIXM/VIXY,VIXM/VIXY_Vol,XLY*XLK/(XLP*XLU),XLY*XLK/(XLP*XLU)_Vol,ATHI.NQ-ATLO.NQ,ATHI.US-ATLO.US,HYG/UB1!,HYG/UB1!_Vol,6A1!,6A1!_Vol,6B1!,6B1!_Vol,6C1!,6C1!_Vol,6E1!,6E1!_Vol,6J1!,6J1!_Vol,6S1!,6S1!_Vol,CL1!,CL1!_Vol,CL2!,CL2!_Vol,HG1!,HG1!_Vol,PL1!,PL1!_Vol,SI1!,SI1!_Vol,GC1!,GC1!_Vol,ES1!,ES1!_Vol,NG1!,NG1!_Vol,YM1!,YM1!_Vol,RTY1!,RTY1!_Vol,ZT1!,ZT1!_Vol,ZF1!,ZF1!_Vol,ZN1!,ZN1!_Vol,ZB1!,ZB1!_Vol,UB1!,UB1!_Vol,RB1!,RB1!_Vol,RB2!,RB2!_Vol
2023:11:13 14:09:08,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-33.0,-126.0,-11,566,-1802542.0,0.06622516556291391,2272.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,187.0,424.0,0.635367292225201,35621427.0,0.63735,39066.0,1.2248,36619.0,0.72365,14583.0,1.06875,71162.0,0.006622,61558.0,1.1099,5347.0,77.11,63157.0,77.09,26172.0,3.634,52192.0,849.8,12506.0,22.04,21769.0,1940.0,72832.0,4416.0,197743.0,3.162,38674.0,34270.0,26297.0,1704.6,24874.0,101.1953125,161832.0,104.828125,315843.0,107.140625,448021.0,112.65625,114441.0,116.5625,58160.0,2.1859,3790.0,2.1638,4704.0
2023:11:13 14:09:09,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-23.0,-127.0,-11,566,-1807850.0,0.06622516556291391,2272.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,187.0,424.0,0.635367292225201,35621464.0,0.63735,39066.0,1.2248,36619.0,0.72365,14583.0,1.06875,71162.0,0.0066225,61589.0,1.1099,5347.0,77.11,63157.0,77.09,26172.0,3.634,52197.0,849.8,12506.0,22.04,21769.0,1940.0,72832.0,4415.75,197747.0,3.162,38675.0,34270.0,26297.0,1704.6,24874.0,101.1953125,161832.0,104.828125,315861.0,107.140625,448052.0,112.65625,114515.0,116.5625,58197.0,2.1859,3790.0,2.1638,4704.0
2023:11:13 14:09:10,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-23.0,-127.0,-11,566,-1807850.0,0.06622516556291391,2272.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,187.0,424.0,0.635367292225201,35621464.0,0.63735,39066.0,1.2248,36619.0,0.72365,14583.0,1.06875,71166.0,0.0066225,61589.0,1.1099,5347.0,77.11,63157.0,77.09,26172.0,3.634,52198.0,849.8,12506.0,22.04,21769.0,1940.0,72833.0,4415.75,197751.0,3.162,38676.0,34270.0,26297.0,1704.6,24874.0,101.1953125,161832.0,104.8203125,315863.0,107.140625,448091.0,112.65625,114515.0,116.5625,58197.0,2.1859,3790.0,2.1638,4704.0
2023:11:13 14:09:13,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-31.0,-125.0,-11,566,-1803049.0,0.06622516556291391,2272.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,187.0,423.0,0.635367292225201,35621464.0,0.63735,39066.0,1.2248,36620.0,0.72365,14583.0,1.06875,71172.0,0.0066225,61589.0,1.1099,5347.0,77.11,63157.0,77.09,26172.0,3.634,52198.0,849.8,12506.0,22.04,21769.0,1940.0,72833.0,4415.75,197751.0,3.162,38676.0,34270.0,26297.0,1704.6,24874.0,101.1953125,161832.0,104.8203125,315863.0,107.125,448093.0,112.65625,114515.0,116.5625,58197.0,2.1859,3790.0,2.1638,4704.0
2023:11:13 14:09:15,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-30.0,-121.0,-11,566,-1791390.0,0.06622516556291391,2272.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,424.0,0.6355376776615714,35621484.0,0.63735,39066.0,1.2248,36620.0,0.72365,14583.0,1.06875,71172.0,0.0066225,61622.0,1.1099,5350.0,77.12,63176.0,77.1,26178.0,3.6335,52201.0,849.8,12507.0,22.045,21774.0,1940.0,72834.0,4415.75,197775.0,3.162,38677.0,34269.0,26323.0,1704.5,24876.0,101.1953125,161834.0,104.8203125,315936.0,107.125,448143.0,112.65625,114515.0,116.53125,58217.0,2.1859,3790.0,2.1638,4704.0
2023:11:13 14:09:18,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-30.0,-121.0,-11,566,-1791390.0,0.06622516556291391,2272.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,424.0,0.6355376776615714,35621484.0,0.63735,39066.0,1.2248,36632.0,0.72365,14583.0,1.06875,71172.0,0.0066225,61624.0,1.1099,5350.0,77.12,63176.0,77.1,26180.0,3.6335,52210.0,849.8,12507.0,22.045,21774.0,1940.0,72834.0,4415.75,197775.0,3.162,38680.0,34269.0,26323.0,1704.5,24876.0,101.1953125,161835.0,104.8203125,315936.0,107.125,448180.0,112.65625,114515.0,116.53125,58217.0,2.1859,3790.0,2.1638,4704.0
2023:11:13 14:09:19,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-30.0,-121.0,-11,566,-1791390.0,0.06622516556291391,2272.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,424.0,0.6355376776615714,35621484.0,0.6373,39076.0,1.2247,36635.0,0.72365,14583.0,1.06865,71178.0,0.006622,61627.0,1.1099,5350.0,77.12,63190.0,77.09,26196.0,3.6335,52214.0,849.8,12507.0,22.045,21774.0,1940.0,72834.0,4415.75,197775.0,3.162,38680.0,34269.0,26323.0,1704.5,24876.0,101.1953125,161835.0,104.8203125,315936.0,107.125,448180.0,112.65625,114515.0,116.53125,58217.0,2.1859,3790.0,2.1638,4704.0
2023:11:13 14:09:20,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-27.0,-125.0,-11,566,-1782463.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,422.0,0.6355376776615714,35621520.0,0.6373,39076.0,1.2247,36635.0,0.72365,14583.0,1.06865,71178.0,0.006622,61627.0,1.1099,5350.0,77.12,63190.0,77.09,26196.0,3.6335,52216.0,849.8,12507.0,22.04,21779.0,1939.9,72854.0,4415.5,197871.0,3.161,38684.0,34267.0,26325.0,1704.4,24897.0,101.19140625,161897.0,104.8125,316799.0,107.109375,448813.0,112.625,114686.0,116.53125,58253.0,2.1869,3791.0,2.1638,4704.0
2023:11:13 14:09:21,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-27.0,-125.0,-11,566,-1782463.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,422.0,0.6355376776615714,35621520.0,0.6373,39076.0,1.2247,36635.0,0.72365,14583.0,1.06865,71178.0,0.006622,61627.0,1.1099,5350.0,77.12,63190.0,77.09,26196.0,3.6335,52216.0,849.8,12507.0,22.04,21779.0,1939.9,72854.0,4415.5,197871.0,3.161,38684.0,34267.0,26325.0,1704.4,24897.0,101.19140625,161897.0,104.8125,316799.0,107.109375,448813.0,112.625,114686.0,116.53125,58253.0,2.1869,3791.0,2.1638,4704.0
2023:11:13 14:09:22,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-27.0,-125.0,-11,566,-1782463.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,422.0,0.6355376776615714,35621520.0,0.6373,39076.0,1.2247,36642.0,0.72365,14583.0,1.06865,71179.0,0.006622,61627.0,1.1099,5350.0,77.1,63191.0,77.08,26197.0,3.6335,52216.0,849.8,12507.0,22.04,21782.0,1939.9,72854.0,4415.5,197895.0,3.161,38688.0,34267.0,26325.0,1704.4,24903.0,101.19140625,161898.0,104.8125,316821.0,107.109375,448817.0,112.625,114694.0,116.53125,58253.0,2.1869,3791.0,2.1641,4705.0
2023:11:13 14:09:24,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-31.0,-124.0,-11,566,-1783920.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,184.0,419.0,0.6355376776615714,35621521.0,0.6373,39079.0,1.2247,36643.0,0.72365,14583.0,1.06865,71188.0,0.006622,61627.0,1.1099,5350.0,77.09,63200.0,77.08,26197.0,3.6335,52216.0,849.8,12507.0,22.04,21782.0,1939.9,72854.0,4415.5,197906.0,3.161,38688.0,34266.0,26326.0,1704.4,24903.0,101.19140625,161937.0,104.8125,318086.0,107.109375,448817.0,112.625,114842.0,116.53125,58254.0,2.1869,3791.0,2.1641,4708.0
2023:11:13 14:09:26,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-31.0,-124.0,-11,566,-1783920.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,184.0,419.0,0.6355376776615714,35621521.0,0.6373,39088.0,1.2247,36643.0,0.72365,14583.0,1.06865,71188.0,0.006622,61627.0,1.1099,5350.0,77.09,63210.0,77.08,26197.0,3.6335,52216.0,849.8,12507.0,22.04,21788.0,1939.9,72854.0,4415.25,198010.0,3.161,38688.0,34266.0,26327.0,1704.2,24905.0,101.19140625,161937.0,104.8125,318337.0,107.109375,448818.0,112.59375,114843.0,116.53125,58254.0,2.1869,3793.0,2.1641,4710.0
2023:11:13 14:09:28,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-21.0,-118.0,-11,566,-1799244.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,185.0,420.0,0.6355376776615714,35621521.0,0.6373,39088.0,1.2247,36643.0,0.72365,14583.0,1.06865,71188.0,0.006622,61627.0,1.1099,5350.0,77.08,63213.0,77.07,26198.0,3.6335,52216.0,849.8,12507.0,22.04,21788.0,1939.9,72854.0,4415.0,198051.0,3.162,38693.0,34264.0,26342.0,1704.2,24914.0,101.19140625,161937.0,104.8125,318337.0,107.125,448844.0,112.59375,114863.0,116.53125,58254.0,2.1869,3793.0,2.1641,4710.0
2023:11:13 14:09:29,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.16,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.16,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-28.0,-133.0,-11,566,-1768979.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,185.0,419.0,0.6355376776615714,35621521.0,0.6373,39088.0,1.2247,36643.0,0.72365,14583.0,1.06865,71189.0,0.006622,61627.0,1.1099,5350.0,77.08,63213.0,77.07,26200.0,3.6335,52216.0,849.8,12507.0,22.04,21788.0,1939.9,72862.0,4415.0,198125.0,3.161,38743.0,34265.0,26344.0,1704.1,24915.0,101.19140625,161937.0,104.8125,318389.0,107.125,448853.0,112.59375,114865.0,116.53125,58254.0,2.1869,3793.0,2.1641,4710.0
2023:11:13 14:09:31,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-28.0,-133.0,-11,566,-1768979.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,185.0,419.0,0.6355376776615714,35621521.0,0.6373,39088.0,1.2247,36643.0,0.72365,14583.0,1.06865,71191.0,0.006622,61627.0,1.1099,5350.0,77.08,63213.0,77.07,26200.0,3.6335,52216.0,849.8,12507.0,22.04,21788.0,1939.9,72862.0,4415.25,198131.0,3.16,38756.0,34265.0,26344.0,1704.2,24920.0,101.19140625,161938.0,104.8125,318389.0,107.109375,448889.0,112.59375,114865.0,116.53125,58254.0,2.1869,3793.0,2.1641,4710.0
2023:11:13 14:09:32,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-33.0,-133.0,-11,566,-1768979.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,185.0,419.0,0.6355376776615714,35621521.0,0.6373,39088.0,1.2247,36643.0,0.72365,14583.0,1.06865,71191.0,0.006622,61627.0,1.1099,5350.0,77.08,63217.0,77.07,26200.0,3.633,52218.0,849.8,12507.0,22.04,21788.0,1939.9,72862.0,4415.25,198131.0,3.16,38765.0,34265.0,26344.0,1704.2,24920.0,101.19140625,161938.0,104.8125,318389.0,107.109375,448889.0,112.59375,114866.0,116.53125,58254.0,2.1869,3793.0,2.1641,4710.0
2023:11:13 14:09:33,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-33.0,-133.0,-11,566,-1769446.0,0.06622516556291391,2274.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,185.0,419.0,0.6355376776615714,35621521.0,0.63725,39093.0,1.2247,36643.0,0.7236,14584.0,1.06865,71191.0,0.006622,61627.0,1.1099,5350.0,77.09,63223.0,77.08,26201.0,3.633,52218.0,849.8,12507.0,22.04,21788.0,1939.9,72863.0,4415.0,198132.0,3.16,38766.0,34264.0,26345.0,1704.2,24920.0,101.19140625,161938.0,104.8125,318389.0,107.125,448964.0,112.59375,114866.0,116.53125,58254.0,2.1869,3793.0,2.1641,4710.0
2023:11:13 14:09:34,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-33.0,-139.0,-11,566,-1769446.0,0.06622516556291391,2276.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,420.0,0.6355376776615714,35621521.0,0.63725,39093.0,1.2247,36643.0,0.7236,14584.0,1.06865,71192.0,0.006622,61627.0,1.1099,5350.0,77.09,63233.0,77.08,26207.0,3.633,52218.0,849.8,12507.0,22.04,21788.0,1939.9,72863.0,4415.0,198163.0,3.16,38768.0,34264.0,26347.0,1704.2,24920.0,101.19140625,161951.0,104.8125,318389.0,107.125,448964.0,112.59375,114867.0,116.53125,58254.0,2.1869,3794.0,2.1647,4711.0
2023:11:13 14:09:35,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-33.0,-139.0,-11,566,-1769446.0,0.06622516556291391,2276.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,420.0,0.6355376776615714,35621521.0,0.63725,39093.0,1.2247,36643.0,0.7236,14584.0,1.06865,71192.0,0.006622,61627.0,1.1099,5350.0,77.09,63233.0,77.08,26207.0,3.633,52218.0,849.8,12507.0,22.04,21788.0,1939.9,72863.0,4415.0,198163.0,3.16,38768.0,34264.0,26347.0,1704.2,24920.0,101.19140625,161951.0,104.8125,318389.0,107.125,448964.0,112.59375,114867.0,116.53125,58254.0,2.1869,3795.0,2.1647,4711.0
2023:11:13 14:09:38,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-25.0,-139.0,-11,566,-1761424.0,0.06622516556291391,2276.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,422.0,0.6357081545064378,35621526.0,0.63725,39093.0,1.2247,36643.0,0.7236,14584.0,1.06865,71192.0,0.006622,61627.0,1.10995,5354.0,77.09,63235.0,77.08,26208.0,3.633,52218.0,849.5,12510.0,22.04,21788.0,1939.9,72866.0,4415.25,198186.0,3.16,38773.0,34265.0,26348.0,1704.3,24921.0,101.19140625,161951.0,104.8203125,318412.0,107.125,448964.0,112.59375,114867.0,116.5,58263.0,2.1869,3795.0,2.1647,4711.0
2023:11:13 14:09:39,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-25.0,-154.0,-11,566,-1767552.0,0.06622516556291391,2276.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,186.0,422.0,0.6357081545064378,35621526.0,0.63725,39093.0,1.2247,36643.0,0.7236,14584.0,1.06865,71192.0,0.006622,61627.0,1.10995,5354.0,77.1,63240.0,77.09,26210.0,3.633,52218.0,849.5,12510.0,22.04,21788.0,1939.9,72866.0,4415.0,198189.0,3.16,38775.0,34265.0,26348.0,1704.4,24929.0,101.19140625,162101.0,104.8203125,318413.0,107.109375,448965.0,112.59375,114867.0,116.5,58263.0,2.1869,3795.0,2.1647,4711.0
2023:11:13 14:09:43,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-29.0,-153.0,-11,566,-1774572.0,0.06624710168930109,2277.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,184.0,420.0,0.6357081545064378,35621530.0,0.63725,39093.0,1.2247,36643.0,0.7236,14584.0,1.06865,71192.0,0.006622,61627.0,1.10995,5354.0,77.1,63244.0,77.09,26210.0,3.633,52218.0,849.5,12510.0,22.04,21788.0,1940.0,72869.0,4415.0,198192.0,3.16,38823.0,34266.0,26349.0,1704.4,24929.0,101.19140625,162109.0,104.8203125,318413.0,107.125,448969.0,112.59375,114872.0,116.5,58263.0,2.1869,3795.0,2.1647,4711.0
2023:11:13 14:09:45,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.14,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.14,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-15.0,-137.0,-11,566,-1777125.0,0.06622516556291391,2278.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,183.0,419.0,0.6357081545064378,35621530.0,0.63725,39093.0,1.2247,36643.0,0.7236,14584.0,1.06865,71194.0,0.006622,61627.0,1.10995,5354.0,77.1,63245.0,77.09,26211.0,3.633,52218.0,849.5,12510.0,22.04,21788.0,1940.0,72877.0,4415.25,198300.0,3.16,38823.0,34266.0,26349.0,1704.3,24932.0,101.19140625,162109.0,104.8125,318443.0,107.109375,448985.0,112.59375,114872.0,116.5,58263.0,2.1869,3795.0,2.1647,4711.0
2023:11:13 14:09:47,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.16,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.16,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-15.0,-137.0,-11,566,-1777125.0,0.06622516556291391,2278.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,183.0,419.0,0.6357081545064378,35621530.0,0.63725,39093.0,1.2247,36643.0,0.72365,14585.0,1.06865,71194.0,0.006622,61627.0,1.10995,5354.0,77.1,63246.0,77.09,26215.0,3.633,52218.0,849.5,12510.0,22.035,21789.0,1939.9,72880.0,4415.0,198305.0,3.16,38823.0,34266.0,26349.0,1704.4,24933.0,101.19140625,162109.0,104.8125,318443.0,107.109375,449039.0,112.625,114876.0,116.5,58263.0,2.1869,3795.0,2.1647,4711.0
2023:11:13 14:09:48,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-35.0,-154.0,-11,566,-1787686.0,0.06624710168930109,2279.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,183.0,421.0,0.6357081545064378,35621530.0,0.63735,39107.0,1.2247,36643.0,0.72365,14585.0,1.0686,71196.0,0.0066225,61639.0,1.10995,5354.0,77.09,63247.0,77.09,26215.0,3.633,52218.0,849.5,12510.0,22.035,21789.0,1940.0,72888.0,4415.0,198401.0,3.161,38825.0,34264.0,26363.0,1704.2,24934.0,101.19140625,162109.0,104.8125,318443.0,107.125,449056.0,112.625,114884.0,116.53125,58264.0,2.1869,3795.0,2.1647,4711.0
2023:11:13 14:09:49,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-35.0,-154.0,-11,566,-1787686.0,0.06624710168930109,2279.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,183.0,421.0,0.6355376776615714,35621531.0,0.63735,39107.0,1.2247,36643.0,0.72365,14585.0,1.06865,71200.0,0.0066225,61676.0,1.10995,5354.0,77.1,63248.0,77.09,26215.0,3.633,52218.0,849.5,12510.0,22.035,21789.0,1940.0,72888.0,4415.0,198401.0,3.161,38825.0,34264.0,26363.0,1704.2,24934.0,101.19140625,162109.0,104.8125,318491.0,107.125,449056.0,112.625,114884.0,116.53125,58264.0,2.1869,3795.0,2.1647,4711.0
2023:11:13 14:09:51,5.29,5.426,5.077,4.709,4.678,5.002,4.792,5.33,103.64,2922891,25.96,300,15.15,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.15,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-21.0,-132.0,-11,566,-1794574.0,0.06624710168930109,2279.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,183.0,421.0,0.6357081545064378,35621600.0,0.63735,39109.0,1.2247,36643.0,0.72365,14585.0,1.06865,71203.0,0.0066225,61676.0,1.10995,5354.0,77.1,63253.0,77.09,26218.0,3.633,52218.0,849.9,12513.0,22.035,21789.0,1940.0,72888.0,4415.0,198401.0,3.161,38839.0,34264.0,26364.0,1704.2,24934.0,101.19140625,162109.0,104.8125,318511.0,107.109375,449105.0,112.625,115296.0,116.5,58333.0,2.1876,3799.0,2.1646,4715.0
